Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
CPU,,Intel,Core i7-8700K,1,123,2,http://cpu.userbenchmark.com/Intel-Core-i7-8700K/Rating/3937
CPU,BX80673I97940X,Intel,Core i9-7940X,2,118,1,http://cpu.userbenchmark.com/SpeedTest/353078/IntelR-CoreTM-i9-7940X-CPU---310GHz
CPU,BX80673I97920X,Intel,Core i9-7920X,3,114,19,http://cpu.userbenchmark.com/SpeedTest/278103/IntelR-CoreTM-i9-7920X-CPU---350GHz
CPU,BX80673I97900X,Intel,Core i9-7900X,4,113,622,http://cpu.userbenchmark.com/Intel-Core-i9-7900X/Rating/3936
CPU,BX80673I97980X,Intel,Core i9-7980XE,5,110,6,http://cpu.userbenchmark.com/SpeedTest/352013/IntelR-CoreTM-i9-7980XE-CPU---260GHz
CPU,BX80673I77820X,Intel,Core i7-7820X,6,108,1226,http://cpu.userbenchmark.com/Intel-Core-i7-7820X/Rating/3928
CPU,YD195XA8AEWOF,AMD,Ryzen TR 1950X,7,107,510,http://cpu.userbenchmark.com/AMD-Ryzen-TR-1950X/Rating/3932
CPU,BX80671I76950X,Intel,Core i7-6950X,8,101,1400,http://cpu.userbenchmark.com/Intel-Core-i7-6950X/Rating/3604
CPU,BX80677I77700K,Intel,Core i7-7700K,9,101,81778,http://cpu.userbenchmark.com/Intel-Core-i7-7700K/Rating/3647
CPU,BX80677I77740X,Intel,Core i7-7740X,10,100,273,http://cpu.userbenchmark.com/SpeedTest/304932/IntelR-CoreTM-i7-7740X-CPU---430GHz
CPU,BX80671I76900K,Intel,Core i7-6900K,11,99.3,1630,http://cpu.userbenchmark.com/Intel-Core-i7-6900K/Rating/3605
CPU,BX80673I77800X,Intel,Core i7-7800X,12,98.5,886,http://cpu.userbenchmark.com/SpeedTest/304816/IntelR-CoreTM-i7-7800X-CPU---350GHz
CPU,YD192XA8AEWOF,AMD,Ryzen TR 1920X,13,97.6,60,http://cpu.userbenchmark.com/AMD-Ryzen-TR-1920X/Rating/3934
CPU,BX80677I57640X,Intel,Core i5-7640X,14,96.3,40,http://cpu.userbenchmark.com/SpeedTest/310543/IntelR-CoreTM-i5-7640X-CPU---400GHz
CPU,BX80671I76850K,Intel,Core i7-6850K,15,96.2,5449,http://cpu.userbenchmark.com/Intel-Core-i7-6850K/Rating/3606
CPU,BX80684I58400,Intel,Core i5-8400,16,95.9,1,http://cpu.userbenchmark.com/Intel-Core-i5-8400/Rating/3939
CPU,YD190XA8AEWOF,AMD,Ryzen TR 1900X,17,95.7,29,http://cpu.userbenchmark.com/SpeedTest/340638/AMD-Ryzen-Threadripper-1900X-8-Core-Processor
CPU,BX80677I57600K,Intel,Core i5-7600K,18,95.7,27572,http://cpu.userbenchmark.com/Intel-Core-i5-7600K/Rating/3885
CPU,,Intel,Core i3-8350K,19,94.2,2,http://cpu.userbenchmark.com/Intel-Core-i3-8350K/Rating/3935
CPU,BX80662I76700K,Intel,Core i7-6700K,20,92,145030,http://cpu.userbenchmark.com/Intel-Core-i7-6700K/Rating/3502
CPU,YD180XBCAEWOF,AMD,Ryzen 7 1800X,21,91.5,7043,http://cpu.userbenchmark.com/AMD-Ryzen-7-1800X/Rating/3916
CPU,BX80648I75960X,Intel,Core i7-5960X,22,90.5,4614,http://cpu.userbenchmark.com/Intel-Core-i7-5960X/Rating/2580
CPU,BX80671I76800K,Intel,Core i7-6800K,23,90.4,10645,http://cpu.userbenchmark.com/Intel-Core-i7-6800K/Rating/3607
CPU,BX80662I56600K,Intel,Core i5-6600K,24,88.8,84543,http://cpu.userbenchmark.com/Intel-Core-i5-6600K/Rating/3503
CPU,BX80648I75930K,Intel,Core i7-5930K,25,88.4,7655,http://cpu.userbenchmark.com/Intel-Core-i7-5930K/Rating/2578
CPU,YD170XBCAEWOF,AMD,Ryzen 7 1700X,26,87.8,10868,http://cpu.userbenchmark.com/AMD-Ryzen-7-1700X/Rating/3915
CPU,BX80677I57600,Intel,Core i5-7600,27,87,4889,http://cpu.userbenchmark.com/Intel-Core-i5-7600/Rating/3890
CPU,BX80677I77700,Intel,Core i7-7700,28,87,14100,http://cpu.userbenchmark.com/Intel-Core-i7-7700/Rating/3887
CPU,BX80646I74790K,Intel,Core i7-4790K,29,86.7,90857,http://cpu.userbenchmark.com/Intel-Core-i7-4790K/Rating/2384
CPU,YD160XBCAEWOF,AMD,Ryzen 5 1600X,30,85.2,6945,http://cpu.userbenchmark.com/AMD-Ryzen-5-1600X/Rating/3920
CPU,BX80648I75820K,Intel,Core i7-5820K,31,85,26005,http://cpu.userbenchmark.com/Intel-Core-i7-5820K/Rating/2579
CPU,BX80633I74960X,Intel,Core i7-4960X,32,84.9,879,http://cpu.userbenchmark.com/Intel-Core-i7-4960X/Rating/1977
CPU,YD1700BBAEBOX,AMD,Ryzen 7 1700,33,84.3,18737,http://cpu.userbenchmark.com/AMD-Ryzen-7-1700/Rating/3917
CPU,BX80658i75775C,Intel,Core i7-5775C,34,83,333,http://cpu.userbenchmark.com/SpeedTest/30276/IntelR-CoreTM-i7-5775C-CPU---330GHz
CPU,BX80658i55675C,Intel,Core i5-5675C,35,81.7,239,http://cpu.userbenchmark.com/SpeedTest/31828/IntelR-CoreTM-i5-5675C-CPU---310GHz
CPU,BX80633I74930K,Intel,Core i7-4930K,36,81.5,4686,http://cpu.userbenchmark.com/Intel-Core-i7-4930K/Rating/1976
CPU,BX80646I54690K,Intel,Core i5-4690K,37,81.2,54298,http://cpu.userbenchmark.com/Intel-Core-i5-4690K/Rating/2432
CPU,,Intel,Core i7-5775R,38,80.7,18,http://cpu.userbenchmark.com/SpeedTest/39919/IntelR-CoreTM-i7-5775R-CPU---330GHz
CPU,,Intel,Xeon E5-1650 v3,39,80.6,617,http://cpu.userbenchmark.com/SpeedTest/16320/IntelR-XeonR-CPU-E5-1650-v3---350GHz
CPU,,Intel,Core i7-3970X,40,80.5,625,http://cpu.userbenchmark.com/SpeedTest/6794/IntelR-CoreTM-i7-3970X-CPU---350GHz
CPU,YD1600BBAEBOX,AMD,Ryzen 5 1600,41,80.2,22875,http://cpu.userbenchmark.com/AMD-Ryzen-5-1600/Rating/3919
CPU,BX80677I57500,Intel,Core i5-7500,42,79.8,9976,http://cpu.userbenchmark.com/Intel-Core-i5-7500/Rating/3648
CPU,BX80662I76700,Intel,Core i7-6700,43,79.8,37792,http://cpu.userbenchmark.com/Intel-Core-i7-6700/Rating/3515
CPU,BX80646E31276V3,Intel,Xeon E3-1276 v3,44,79.7,60,http://cpu.userbenchmark.com/SpeedTest/25180/IntelR-XeonR-CPU-E3-1276-v3---360GHz
CPU,BX80662I56600,Intel,Core i5-6600,45,79.4,15399,http://cpu.userbenchmark.com/Intel-Core-i5-6600/Rating/3514
CPU,BX80619I73960X,Intel,Core i7-3960X,46,79.2,537,http://cpu.userbenchmark.com/Intel-Core-i7-3960X/Rating/1973
CPU,BX80646I54670K,Intel,Core i5-4670K,47,79.1,29857,http://cpu.userbenchmark.com/Intel-Core-i5-4670K/Rating/1538
CPU,BX80646I74770K,Intel,Core i7-4770K,48,78.9,38217,http://cpu.userbenchmark.com/Intel-Core-i7-4770K/Rating/1537
CPU,,Intel,Xeon E3-1230 v5,49,78.5,398,http://cpu.userbenchmark.com/SpeedTest/72554/IntelR-XeonR-CPU-E3-1230-v5---340GHz
CPU,,Intel,Core i7-7920HQ,50,77.7,64,http://cpu.userbenchmark.com/SpeedTest/243546/IntelR-CoreTM-i7-7920HQ-CPU---310GHz
CPU,BX80619I73930K,Intel,Core i7-3930K,51,77.3,8657,http://cpu.userbenchmark.com/Intel-Core-i7-3930K/Rating/1487
CPU,,Intel,Xeon E3-1271 v3,52,77.2,179,http://cpu.userbenchmark.com/SpeedTest/17463/IntelR-XeonR-CPU-E3-1271-v3---360GHz
CPU,,Intel,Core i7-5950HQ,53,77.1,51,http://cpu.userbenchmark.com/SpeedTest/29765/IntelR-CoreTM-i7-5950HQ-CPU---290GHz
CPU,,Intel,Core i7-7820HK,54,76.7,1082,http://cpu.userbenchmark.com/SpeedTest/224965/IntelR-CoreTM-i7-7820HK-CPU---290GHz
CPU,YD130XBBAEBOX,AMD,Ryzen 3 1300X,55,76.7,691,http://cpu.userbenchmark.com/AMD-Ryzen-3-1300X/Rating/3930
CPU,,Intel,Xeon E5-1650 v2,56,76.5,475,http://cpu.userbenchmark.com/SpeedTest/7574/IntelR-XeonR-CPU-E5-1650-v2---350GHz
CPU,BX80646E31246V3,Intel,Xeon E3-1246 v3,57,76.2,351,http://cpu.userbenchmark.com/SpeedTest/11023/IntelR-XeonR-CPU-E3-1246-v3---350GHz
CPU,BX80646I74790,Intel,Core i7-4790,58,76.2,37121,http://cpu.userbenchmark.com/Intel-Core-i7-4790/Rating/2293
CPU,BX80637I53570K,Intel,Core i5-3570K,59,76,45076,http://cpu.userbenchmark.com/Intel-Core-i5-3570K/Rating/1316
CPU,,Intel,Xeon E3-1286 v3,60,75.9,5,http://cpu.userbenchmark.com/SpeedTest/33047/IntelR-XeonR-CPU-E3-1286-v3---370GHz
CPU,BX80646E31241V3,Intel,Xeon E3-1241 v3,61,75.7,595,http://cpu.userbenchmark.com/SpeedTest/15164/IntelR-XeonR-CPU-E3-1241-v3---350GHz
CPU,,Intel,Xeon E3-1275 v3,62,75.6,40,http://cpu.userbenchmark.com/SpeedTest/5652/IntelR-XeonR-CPU-E3-1275-v3---350GHz
CPU,BX80646I54690,Intel,Core i5-4690,63,75.5,13674,http://cpu.userbenchmark.com/Intel-Core-i5-4690/Rating/2311
CPU,BX80677I37350K,Intel,Core i3-7350K,64,75.3,338,http://cpu.userbenchmark.com/Intel-Core-i3-7350K/Rating/3889
CPU,BX80646I74770,Intel,Core i7-4770,65,74.7,24032,http://cpu.userbenchmark.com/Intel-Core-i7-4770/Rating/1978
CPU,BX80637I73770K,Intel,Core i7-3770K,66,74.7,32618,http://cpu.userbenchmark.com/Intel-Core-i7-3770K/Rating/1317
CPU,YD150XBBAEBOX,AMD,Ryzen 5 1500X,67,74.6,3921,http://cpu.userbenchmark.com/AMD-Ryzen-5-1500X/Rating/3921
CPU,,Intel,Core i7-7820HQ,68,74.6,557,http://cpu.userbenchmark.com/SpeedTest/185229/IntelR-CoreTM-i7-7820HQ-CPU---290GHz
CPU,BX80646I74771,Intel,Core i7-4771,69,74.5,1915,http://cpu.userbenchmark.com/Intel-Core-i7-4771/Rating/2008
CPU,,Intel,Core i5-4670,70,74.4,7509,http://cpu.userbenchmark.com/SpeedTest/630/IntelR-CoreTM-i5-4670-CPU---340GHz
CPU,,Intel,Xeon E5-1650 0,71,74.2,946,http://cpu.userbenchmark.com/SpeedTest/7093/IntelR-XeonR-CPU-E5-1650-0---320GHz
CPU,,Intel,Xeon E3-1240 v3,72,74,414,http://cpu.userbenchmark.com/SpeedTest/4602/IntelR-XeonR-CPU-E3-1240-v3---340GHz
CPU,,Intel,Xeon E3-1505M v6,73,73.8,246,http://cpu.userbenchmark.com/SpeedTest/233404/IntelR-XeonR-CPU-E3-1505M-v6---300GHz
CPU,BX80662I56500,Intel,Core i5-6500,74,73.7,37958,http://cpu.userbenchmark.com/Intel-Core-i5-6500/Rating/3513
CPU,CM8066201920202,Intel,Core i7-6700T,75,73.6,1158,http://cpu.userbenchmark.com/SpeedTest/36439/IntelR-CoreTM-i7-6700T-CPU---280GHz
CPU,,Intel,Xeon E5-2687W 0,76,73.5,136,http://cpu.userbenchmark.com/SpeedTest/8860/IntelR-XeonR-CPU-E5-2687W-0---310GHz
CPU,,Intel,Core i5-6600T,77,73.5,98,http://cpu.userbenchmark.com/SpeedTest/37851/IntelR-CoreTM-i5-6600T-CPU---270GHz
CPU,,Intel,Core i7-4790S,78,73.4,1800,http://cpu.userbenchmark.com/SpeedTest/13424/IntelR-CoreTM-i7-4790S-CPU---320GHz
CPU,BX80677I57400,Intel,Core i5-7400,79,73.2,9570,http://cpu.userbenchmark.com/Intel-Core-i5-7400/Rating/3886
CPU,,Intel,Xeon E3-1270 v3,80,73.2,163,http://cpu.userbenchmark.com/SpeedTest/11395/IntelR-XeonR-CPU-E3-1270-v3---350GHz
CPU,BX80633I74820K,Intel,Core i7-4820K,81,73.2,4112,http://cpu.userbenchmark.com/Intel-Core-i7-4820K/Rating/1675
CPU,,Intel,Core i5-4670S,82,73.2,126,http://cpu.userbenchmark.com/SpeedTest/5523/IntelR-CoreTM-i5-4670S-CPU---310GHz
CPU,BX80623I52500K,Intel,Core i5-2500K,83,72.9,36914,http://cpu.userbenchmark.com/Intel-Core-i5-2500K/Rating/619
CPU,BX80646E31231V3,Intel,Xeon E3-1231 v3,84,72.9,3931,http://cpu.userbenchmark.com/SpeedTest/11040/IntelR-XeonR-CPU-E3-1231-v3---340GHz
CPU,,Intel,Xeon E3-1226 v3,85,72.8,305,http://cpu.userbenchmark.com/SpeedTest/18482/IntelR-XeonR-CPU-E3-1226-v3---330GHz
CPU,,Intel,Xeon E3-1245 v3,86,72.8,302,http://cpu.userbenchmark.com/SpeedTest/4697/IntelR-XeonR-CPU-E3-1245-v3---340GHz
CPU,BX80646I54590,Intel,Core i5-4590,87,72.1,18890,http://cpu.userbenchmark.com/Intel-Core-i5-4590/Rating/2604
CPU,,Intel,Core i7-4770S,88,72,1794,http://cpu.userbenchmark.com/SpeedTest/2123/IntelR-CoreTM-i7-4770S-CPU---310GHz
CPU,,Intel,Core i5-3570,89,71.8,9433,http://cpu.userbenchmark.com/SpeedTest/793/IntelR-CoreTM-i5-3570-CPU---340GHz
CPU,BX80637I73770,Intel,Core i7-3770,90,71.7,30370,http://cpu.userbenchmark.com/Intel-Core-i7-3770/Rating/1979
CPU,,Intel,Core i5-2550K,91,71.7,625,http://cpu.userbenchmark.com/SpeedTest/5474/IntelR-CoreTM-i5-2550K-CPU---340GHz
CPU,BX80623I72700K,Intel,Core i7-2700K,92,71.3,4207,http://cpu.userbenchmark.com/Intel-Core-i7-2700K/Rating/1985
CPU,,Intel,Core i7-4940MX,93,71.3,331,http://cpu.userbenchmark.com/SpeedTest/9756/IntelR-CoreTM-i7-4940MX-CPU---310GHz
CPU,,Intel,Xeon E3-1270 V2,94,71.2,225,http://cpu.userbenchmark.com/SpeedTest/11264/IntelR-XeonR-CPU-E3-1270-V2---350GHz
CPU,BX80646E31230V3,Intel,Xeon E3-1230 v3,95,71.2,1356,http://cpu.userbenchmark.com/SpeedTest/2171/IntelR-XeonR-CPU-E3-1230-v3---330GHz
CPU,BX80623I72600K,Intel,Core i7-2600K,96,71.2,31894,http://cpu.userbenchmark.com/Intel-Core-i7-2600K/Rating/621
CPU,,Intel,Core i7-7700HQ,97,71.1,29863,http://cpu.userbenchmark.com/SpeedTest/211019/IntelR-CoreTM-i7-7700HQ-CPU---280GHz
CPU,,Intel,Xeon E3-1225 v3,98,70.8,697,http://cpu.userbenchmark.com/SpeedTest/12983/IntelR-XeonR-CPU-E3-1225-v3---320GHz
CPU,,Intel,Core i7 X 000,99,70.6,37,http://cpu.userbenchmark.com/SpeedTest/2446/IntelR-CoreTM-i7-CPU-------X-000----333GHz
CPU,BX80677I37320,Intel,Core i3-7320,100,70.5,45,http://cpu.userbenchmark.com/Intel-Core-i3-7320/Rating/3888
CPU,BX80646I54570,Intel,Core i5-4570,101,70.4,14346,http://cpu.userbenchmark.com/Intel-Core-i5-4570/Rating/2770
CPU,,Intel,Core i7 X 990,102,70.3,743,http://cpu.userbenchmark.com/SpeedTest/2590/IntelR-CoreTM-i7-CPU-------X-990----347GHz
CPU,YD1200BBAEBOX,AMD,Ryzen 3 1200,103,70.2,953,http://cpu.userbenchmark.com/AMD-Ryzen-3-1200/Rating/3931
CPU,,Intel,Xeon E3-1275 V2,104,70,41,http://cpu.userbenchmark.com/SpeedTest/4507/IntelR-XeonR-CPU-E3-1275-V2---350GHz
CPU,,Intel,Xeon E3-1240 V2,105,70,478,http://cpu.userbenchmark.com/SpeedTest/5484/IntelR-XeonR-CPU-E3-1240-V2---340GHz
CPU,,Intel,Core i7-3820,106,69.9,8946,http://cpu.userbenchmark.com/SpeedTest/739/IntelR-CoreTM-i7-3820-CPU---360GHz
CPU,,Intel,Core i5-4590S,107,69.8,1076,http://cpu.userbenchmark.com/SpeedTest/13459/IntelR-CoreTM-i5-4590S-CPU---300GHz
CPU,,Intel,Core i7-5700HQ,108,69.8,3737,http://cpu.userbenchmark.com/SpeedTest/30103/IntelR-CoreTM-i7-5700HQ-CPU---270GHz
CPU,,Intel,Core i5-3550,109,69.6,3232,http://cpu.userbenchmark.com/SpeedTest/846/IntelR-CoreTM-i5-3550-CPU---330GHz
CPU,,Intel,Xeon W3690,110,69.6,641,http://cpu.userbenchmark.com/SpeedTest/9677/IntelR-XeonR-CPU-----------W3690----347GHz
CPU,,Intel,Xeon E5-1620 v2,111,69.4,771,http://cpu.userbenchmark.com/SpeedTest/8354/IntelR-XeonR-CPU-E5-1620-v2---370GHz
CPU,,Intel,Core i7-8550U,112,69.3,60,http://cpu.userbenchmark.com/SpeedTest/320742/IntelR-CoreTM-i7-8550U-CPU---180GHz
CPU,,Intel,Core i7-3770S,113,68.8,1212,http://cpu.userbenchmark.com/SpeedTest/2218/IntelR-CoreTM-i7-3770S-CPU---310GHz
CPU,,Intel,Core i7-4930MX,114,68.8,242,http://cpu.userbenchmark.com/SpeedTest/2453/IntelR-CoreTM-i7-4930MX-CPU---300GHz
CPU,BX80662I56400,Intel,Core i5-6400,115,68.7,22953,http://cpu.userbenchmark.com/Intel-Core-i5-6400/Rating/3512
CPU,,Intel,Xeon X5690,116,68.6,286,http://cpu.userbenchmark.com/SpeedTest/16752/IntelR-XeonR-CPU-----------X5690----347GHz
CPU,,Intel,Xeon E3-1245 V2,117,68.6,255,http://cpu.userbenchmark.com/SpeedTest/5622/IntelR-XeonR-CPU-E3-1245-V2---340GHz
CPU,,Intel,Core i7 X 980,118,68.5,1563,http://cpu.userbenchmark.com/SpeedTest/1822/IntelR-CoreTM-i7-CPU-------X-980----333GHz
CPU,BX80677I37300,Intel,Core i3-7300,119,68.3,142,http://cpu.userbenchmark.com/Intel-Core-i3-7300/Rating/3893
CPU,,Intel,Core i7-6820HK,120,68.2,3965,http://cpu.userbenchmark.com/SpeedTest/36404/IntelR-CoreTM-i7-6820HK-CPU---270GHz
CPU,,Intel,Xeon E3-1220 v3,121,67.9,441,http://cpu.userbenchmark.com/SpeedTest/5983/IntelR-XeonR-CPU-E3-1220-v3---310GHz
CPU,,Intel,Core i7-3920XM,122,67.8,160,http://cpu.userbenchmark.com/SpeedTest/5061/IntelR-CoreTM-i7-3920XM-CPU---290GHz
CPU,,Intel,Xeon W3680,123,67.8,550,http://cpu.userbenchmark.com/SpeedTest/12335/IntelR-XeonR-CPU-----------W3680----333GHz
CPU,,Intel,Xeon E3-1225 V2,124,67.7,319,http://cpu.userbenchmark.com/SpeedTest/5015/IntelR-XeonR-CPU-E3-1225-V2---320GHz
CPU,BX80637I53470,Intel,Core i5-3470,125,67.7,22982,http://cpu.userbenchmark.com/Intel-Core-i5-3470/Rating/2771
CPU,,Intel,Core i7-3940XM,126,67.6,392,http://cpu.userbenchmark.com/SpeedTest/7092/IntelR-CoreTM-i7-3940XM-CPU---300GHz
CPU,,Intel,Core i5-4570S,127,67.6,1054,http://cpu.userbenchmark.com/SpeedTest/5965/IntelR-CoreTM-i5-4570S-CPU---290GHz
CPU,YD1400BBAEBOX,AMD,Ryzen 5 1400,128,67.6,2788,http://cpu.userbenchmark.com/AMD-Ryzen-5-1400/Rating/3922
CPU,BX80662I36320,Intel,Core i3-6320,129,67.5,437,http://cpu.userbenchmark.com/Intel-Core-i3-6320/Rating/3535
CPU,,Intel,Xeon E5-1620 0,130,67.4,1383,http://cpu.userbenchmark.com/SpeedTest/2930/IntelR-XeonR-CPU-E5-1620-0---360GHz
CPU,,Intel,Core i7-7567U,131,67.1,111,http://cpu.userbenchmark.com/SpeedTest/219709/IntelR-CoreTM-i7-7567U-CPU---350GHz
CPU,,Intel,Core i5-7300HQ,132,67,6212,http://cpu.userbenchmark.com/SpeedTest/223877/IntelR-CoreTM-i5-7300HQ-CPU---250GHz
CPU,,Intel,Core i7-4810MQ,133,66.5,3920,http://cpu.userbenchmark.com/SpeedTest/7168/IntelR-CoreTM-i7-4810MQ-CPU---280GHz
CPU,,Intel,Core i7-6820HQ,134,66.4,3695,http://cpu.userbenchmark.com/SpeedTest/43500/IntelR-CoreTM-i7-6820HQ-CPU---270GHz
CPU,,Intel,Core i7-4910MQ,135,66.3,1082,http://cpu.userbenchmark.com/SpeedTest/9700/IntelR-CoreTM-i7-4910MQ-CPU---290GHz
CPU,,Intel,Xeon E3-1265L v3,136,66.2,24,http://cpu.userbenchmark.com/SpeedTest/20266/IntelR-XeonR-CPU-E3-1265L-v3---250GHz
CPU,,Intel,Xeon E5-2690 v2,137,66.2,52,http://cpu.userbenchmark.com/SpeedTest/13436/IntelR-XeonR-CPU-E5-2690-v2---300GHz
CPU,,Intel,Xeon E3-1230 V2,138,66.2,1125,http://cpu.userbenchmark.com/SpeedTest/652/IntelR-XeonR-CPU-E3-1230-V2---330GHz
CPU,,Intel,Core i7-4770T,139,66.1,124,http://cpu.userbenchmark.com/SpeedTest/4415/IntelR-CoreTM-i7-4770T-CPU---250GHz
CPU,,Intel,Core i7 980,140,66,419,http://cpu.userbenchmark.com/SpeedTest/3336/IntelR-CoreTM-i7-CPU---------980----333GHz
CPU,BX80677I37100,Intel,Core i3-7100,141,65.8,4287,http://cpu.userbenchmark.com/Intel-Core-i3-7100/Rating/3891
CPU,,Intel,Core i5-3450,142,65.6,6229,http://cpu.userbenchmark.com/SpeedTest/161/IntelR-CoreTM-i5-3450-CPU---310GHz
CPU,,Intel,Xeon E31270,143,65.5,268,http://cpu.userbenchmark.com/SpeedTest/5604/IntelR-XeonR-CPU-E31270---340GHz
CPU,BX80646I54460,Intel,Core i5-4460,144,65.4,40051,http://cpu.userbenchmark.com/Intel-Core-i5-4460/Rating/2310
CPU,BX80662I36300,Intel,Core i3-6300,145,65.2,643,http://cpu.userbenchmark.com/Intel-Core-i3-6300/Rating/3536
CPU,,Intel,Core i7 970,146,65.1,784,http://cpu.userbenchmark.com/SpeedTest/8374/IntelR-CoreTM-i7-CPU---------970----320GHz
CPU,,Intel,Core i7-4960HQ,147,64.7,93,http://cpu.userbenchmark.com/SpeedTest/9629/IntelR-CoreTM-i7-4960HQ-CPU---260GHz
CPU,BX80647I74900MQ,Intel,Core i7-4900MQ,148,64.6,1162,http://cpu.userbenchmark.com/Intel-Core-i7-4900MQ/Rating/1994
CPU,,Intel,Core i5-2500,149,64.6,11613,http://cpu.userbenchmark.com/SpeedTest/517/IntelR-CoreTM-i5-2500-CPU---330GHz
CPU,BX80623I72600,Intel,Core i7-2600,150,64.5,27016,http://cpu.userbenchmark.com/Intel-Core-i7-2600/Rating/620
CPU,,Intel,Core i5-3475S,151,64.5,82,http://cpu.userbenchmark.com/SpeedTest/10117/IntelR-CoreTM-i5-3475S-CPU---290GHz
CPU,,Intel,Core i5-3470S,152,64.3,1205,http://cpu.userbenchmark.com/SpeedTest/6387/IntelR-CoreTM-i5-3470S-CPU---290GHz
CPU,,Intel,Core i7-3840QM,153,64,894,http://cpu.userbenchmark.com/SpeedTest/2451/IntelR-CoreTM-i7-3840QM-CPU---280GHz
CPU,,Intel,Xeon E3-1220 V2,154,64,362,http://cpu.userbenchmark.com/SpeedTest/3482/IntelR-XeonR-CPU-E3-1220-V2---310GHz
CPU,BX80621E52670,Intel,Xeon E5-2670,155,63.9,942,http://cpu.userbenchmark.com/SpeedTest/18501/IntelR-XeonR-CPU-E5-2670-0---260GHz
CPU,,Intel,Core i7-4800MQ,156,63.8,3609,http://cpu.userbenchmark.com/SpeedTest/3437/IntelR-CoreTM-i7-4800MQ-CPU---270GHz
CPU,,Intel,Core i5-2450P,157,63.6,47,http://cpu.userbenchmark.com/SpeedTest/2795/IntelR-CoreTM-i5-2450P-CPU---320GHz
CPU,,Intel,Xeon E31240,158,63.6,282,http://cpu.userbenchmark.com/SpeedTest/5243/IntelR-XeonR-CPU-E31240---330GHz
CPU,BX80677G4620,Intel,Pentium G4620,159,63.5,362,http://cpu.userbenchmark.com/Intel-Pentium-G4620/Rating/3895
CPU,,Intel,Core i7-6700HQ,160,63.4,66998,http://cpu.userbenchmark.com/SpeedTest/34954/IntelR-CoreTM-i7-6700HQ-CPU---260GHz
CPU,BX80646I54440,Intel,Core i5-4440,161,63.2,12900,http://cpu.userbenchmark.com/Intel-Core-i5-4440/Rating/1993
CPU,BX80637I53450S,Intel,Core i5-3450S,162,63.1,250,http://cpu.userbenchmark.com/SpeedTest/2071/IntelR-CoreTM-i5-3450S-CPU---280GHz
CPU,,Intel,Xeon E5-2630 v3,163,63,225,http://cpu.userbenchmark.com/SpeedTest/22651/IntelR-XeonR-CPU-E5-2630-v3---240GHz
CPU,,Intel,Core i7-3740QM,164,62.7,2702,http://cpu.userbenchmark.com/SpeedTest/2919/IntelR-CoreTM-i7-3740QM-CPU---270GHz
CPU,,Intel,Core i5-8250U,165,62.6,76,http://cpu.userbenchmark.com/SpeedTest/338266/IntelR-CoreTM-i5-8250U-CPU---160GHz
CPU,,Intel,Xeon X5650,166,62.6,1813,http://cpu.userbenchmark.com/SpeedTest/355/IntelR-XeonR-CPU-----------X5650----267GHz
CPU,BX80662I36100,Intel,Core i3-6100,167,62.3,23689,http://cpu.userbenchmark.com/Intel-Core-i3-6100/Rating/3511
CPU,FD9590FHHKWOF,AMD,FX-9590,168,61.9,7301,http://cpu.userbenchmark.com/AMD-FX-9590/Rating/1812
CPU,,Intel,Core i7-4722HQ,169,61.8,39,http://cpu.userbenchmark.com/SpeedTest/32895/IntelR-CoreTM-i7-4722HQ-CPU---240GHz
CPU,,Intel,Core i5-4570R,170,61.7,214,http://cpu.userbenchmark.com/SpeedTest/6445/IntelR-CoreTM-i5-4570R-CPU---270GHz
CPU,BX80677G4600,Intel,Pentium G4600,171,61.7,1315,http://cpu.userbenchmark.com/Intel-Pentium-G4600/Rating/3894
CPU,,Intel,Core i7-3820QM,172,61.6,658,http://cpu.userbenchmark.com/SpeedTest/4339/IntelR-CoreTM-i7-3820QM-CPU---270GHz
CPU,,Intel,Core i7-4710MQ,173,61.2,5287,http://cpu.userbenchmark.com/SpeedTest/9397/IntelR-CoreTM-i7-4710MQ-CPU---250GHz
CPU,,Intel,Core i5-3340,174,61.1,1134,http://cpu.userbenchmark.com/SpeedTest/2710/IntelR-CoreTM-i5-3340-CPU---310GHz
CPU,,Intel,Core i5-3350P,175,61,4081,http://cpu.userbenchmark.com/SpeedTest/3018/IntelR-CoreTM-i5-3350P-CPU---310GHz
CPU,BX80623I52400,Intel,Core i5-2400,176,61,17967,http://cpu.userbenchmark.com/Intel-Core-i5-2400/Rating/803
CPU,,Intel,Xeon E31225,177,60.9,454,http://cpu.userbenchmark.com/SpeedTest/4210/IntelR-XeonR-CPU-E31225---310GHz
CPU,,Intel,Core i7-3720QM,178,60.8,2479,http://cpu.userbenchmark.com/SpeedTest/1619/IntelR-CoreTM-i7-3720QM-CPU---260GHz
CPU,,Intel,Xeon E5-2643 0,179,60.7,83,http://cpu.userbenchmark.com/SpeedTest/3389/IntelR-XeonR-CPU-E5-2643-0---330GHz
CPU,,Intel,Core i5-4430,180,60.4,4267,http://cpu.userbenchmark.com/SpeedTest/1920/IntelR-CoreTM-i5-4430-CPU---300GHz
CPU,,Intel,Xeon E31230,181,60.4,294,http://cpu.userbenchmark.com/SpeedTest/6750/IntelR-XeonR-CPU-E31230---320GHz
CPU,BX80646I34370,Intel,Core i3-4370,182,60.1,488,http://cpu.userbenchmark.com/Intel-Core-i3-4370/Rating/2817
